GPSname,GEN,VemcoSN,StartTime,EndTime,GenLat,GenLon
SR_AbvRBDDUpr_W,SR_RedBluff,102126,2008-05-14T16:08:00Z,2008-09-05T18:36:00Z,40.20004,-122.22146000000001
SR_Freeport,SR_Freeport,7671,2008-05-09T18:43:00Z,2008-07-03T22:12:00Z,38.455733335000005,-121.50184999999999
AR_Mouth,AR_Mouth,3486,2008-05-09T15:10:00Z,2008-08-26T22:10:00Z,38.60183333,-121.4974833
AR_GoetheBr,AR_GoetheBr,102195,2008-05-08T05:45:00Z,2008-06-13T02:19:00Z,38.614667,-121.302961
AR_FairOaks,AR_FairOaks,102197,2008-05-08T03:01:00Z,2008-06-13T02:50:00Z,38.63635,-121.265483
PortStock01,SJ_VulcanIs,7981,2008-05-07T19:07:11Z,2008-08-05T19:15:00Z,37.98976,-121.39962
PortStock02,SJ_VeniceCut,7978,2008-05-07T18:42:41Z,2008-08-05T20:30:00Z,38.0539,-121.52605
PortStock03,San Joaquin Delta,7962,2008-05-07T18:07:00Z,2008-08-05T19:45:00Z,38.10327,-121.59132
AR_I-80Br,AR_I-80Br,100641,2008-05-07T05:51:00Z,2008-06-13T00:05:00Z,38.584067,-121.443083
AR_WattHowe,AR_WattHowe,102198,2008-05-07T05:13:00Z,2008-06-13T00:37:00Z,38.563217,-121.398133
FR_Shanghai,FR_Shanghai,7773,2008-05-06T22:46:00Z,2008-07-03T06:57:00Z,39.081174,-121.60230150000001
SR_Woodson_Temp,SR_Woodson_Temp,102150,2008-05-06T19:03:00Z,2008-06-03T17:06:00Z,39.91937,-122.08495
PortOak02,PortOakland,8049,2008-05-06T17:47:00Z,2008-07-07T12:47:18Z,37.8090866,-122.3315832
PortOak04,PortOakland,8015,2008-05-06T16:55:12Z,2008-07-07T15:48:34Z,37.8090866,-122.3315832
PortOak05,PortOakland,7964,2008-05-06T16:30:02Z,2008-07-07T15:38:59Z,37.8090866,-122.3315832
BayBr06,Bay Bridge East,7968,2008-05-06T16:14:51Z,2008-07-07T15:28:58Z,37.818685,-122.34461817647059
BayBr07,Bay Bridge East,7976,2008-05-06T16:01:53Z,2008-07-07T15:18:35Z,37.818685,-122.34461817647059
BayBr08,Bay Bridge East,7966,2008-05-06T15:49:24Z,2008-07-07T15:11:11Z,37.818685,-122.34461817647059
BayBr09,Bay Bridge East,7963,2008-05-06T15:38:48Z,2008-07-07T16:00:35Z,37.818685,-122.34461817647059
SFPier80,SFPier80,8014,2008-05-06T15:13:01Z,2008-07-07T14:36:09Z,37.748611,-122.375556
SFPier30,SFPier30,8056,2008-05-06T14:52:08Z,2008-07-07T14:11:46Z,37.787222,-122.384444
SFPier27,SFPier27,7956,2008-05-06T14:39:25Z,2008-07-07T13:56:12Z,37.80727,-122.40037
SFPier33,SFPier33,8055,2008-05-06T14:32:12Z,2008-07-07T13:42:40Z,37.808611,-122.404444
SFPier45,SFPier45,8053,2008-05-06T14:20:35Z,2008-07-07T13:23:37Z,37.811111,-122.420556
BenBr02,Benicia Bridge,7972,2008-05-05T17:42:00Z,2008-09-18T18:07:00Z,38.04066,-122.1234845875
BenBr03,Benicia Bridge,7973,2008-05-05T17:24:00Z,2008-09-18T17:59:00Z,38.04066,-122.1234845875
BenBrCenter,Benicia Bridge,102152,2008-05-05T17:12:00Z,2008-09-18T17:43:00Z,38.04066,-122.1234845875
BenBr04,Benicia Bridge,7970,2008-05-05T17:06:00Z,2008-09-18T17:34:00Z,38.04066,-122.1234845875
BenBr05,Benicia Bridge,7965,2008-05-05T16:55:00Z,2008-09-18T17:26:00Z,38.04066,-122.1234845875
BenBr06,Benicia Bridge,7960,2008-05-05T16:44:00Z,2008-09-18T17:15:00Z,38.04066,-122.1234845875
CarBr04,Carquinez Bridge,7674,2008-05-05T16:17:00Z,2008-09-18T16:49:00Z,38.061101406666666,-122.22530148888889
CarBr05,Carquinez Bridge,7678,2008-05-05T16:12:00Z,2008-09-18T16:54:00Z,38.061101406666666,-122.22530148888889
CarBr03,Carquinez Bridge,102172,2008-05-05T16:06:00Z,2008-09-18T16:34:00Z,38.061101406666666,-122.22530148888889
CarBr02,Carquinez Bridge,7668,2008-05-05T15:59:00Z,2008-09-18T16:27:00Z,38.061101406666666,-122.22530148888889
CarBr01,Carquinez Bridge,7654,2008-05-05T15:51:00Z,2008-11-21T15:20:00Z,38.061101406666666,-122.22530148888889
SR_AbvThomes2,SR_AbvThomes,6807,2008-05-02T13:08:00Z,2008-05-20T09:16:00Z,40.00405000000001,-122.10592335
SR_AbvThomes2,SR_AbvThomes,6807,2008-05-02T02:43:00Z,2008-05-02T13:06:00Z,40.00405000000001,-122.10592335
SR_AbvThomes2,SR_AbvThomes,6807,2008-05-02T01:58:00Z,2008-05-02T02:43:00Z,40.00405000000001,-122.10592335
GG5,Golden Gate West Line,3126,2008-05-01T16:29:00Z,2008-08-05T15:47:00Z,37.81972,-122.46858
GG9.5,Golden Gate East Line,8073,2008-05-01T16:22:00Z,2008-08-11T17:25:00Z,37.8233725,-122.46105666666666
GG9,Golden Gate East Line,5930,2008-05-01T16:17:00Z,2008-08-06T18:25:00Z,37.8233725,-122.46105666666666
GG7.7,Golden Gate East Line,8068,2008-05-01T16:01:00Z,2008-08-06T18:05:00Z,37.8233725,-122.46105666666666
GG7,Golden Gate East Line,8063,2008-05-01T15:50:00Z,2008-08-11T18:07:00Z,37.8233725,-122.46105666666666
GG6.5,Golden Gate East Line,8074,2008-05-01T15:43:00Z,2008-08-11T18:17:00Z,37.8233725,-122.46105666666666
GG6,Golden Gate East Line,102179,2008-05-01T15:34:00Z,2008-08-11T18:28:00Z,37.8233725,-122.46105666666666
GG5.5,Golden Gate East Line,8069,2008-05-01T15:16:00Z,2008-08-11T18:37:00Z,37.8233725,-122.46105666666666
SR_Woodson_Temp,SR_Woodson_Temp,102150,2008-05-01T01:00:00Z,2008-05-06T18:58:00Z,39.91937,-122.08495
SR_AbvGCID,SR_AbvGCID,102148,2008-04-30T15:37:00Z,2008-06-20T14:38:00Z,39.80613,-122.05833
SR_AbvGCID,SR_AbvGCID,102148,2008-04-30T00:51:00Z,2008-04-30T15:26:00Z,39.80613,-122.05833
SR_BlwGCID,SR_BlwGCID,7658,2008-04-29T23:08:00Z,2008-06-20T15:54:00Z,39.791115,-122.03732
SR_BlwGCID2,SR_BlwGCID,102166,2008-04-29T22:59:00Z,2008-09-04T21:30:00Z,39.791115,-122.03732
SR_BlwIrvineFinch2,SR_BlwIrvineFinch,101175,2008-04-29T22:23:00Z,2008-09-04T23:05:00Z,39.731428335000004,-121.97358165
SR_BlwIrvineFinch,SR_BlwIrvineFinch,7651,2008-04-29T22:14:00Z,2008-06-03T21:28:00Z,39.731428335000004,-121.97358165
SR_AbvThomes2,SR_AbvThomes,6807,2008-04-29T20:02:00Z,2008-05-02T01:56:00Z,40.00405000000001,-122.10592335
GG7.5,Golden Gate East Line,8077,2008-04-29T19:31:00Z,2009-09-20T08:00:00Z,37.8233725,-122.46105666666666
GG8.4,Golden Gate East Line,8072,2008-04-29T17:22:00Z,2008-08-06T18:38:00Z,37.8233725,-122.46105666666666
GG4.1,Golden Gate West Line,5932,2008-04-29T16:06:00Z,2008-08-05T16:42:00Z,37.81972,-122.46858
GG3.6,Golden Gate West Line,8066,2008-04-29T15:59:00Z,2008-08-05T17:15:00Z,37.81972,-122.46858
GG2.5,Golden Gate West Line,8065,2008-04-29T15:50:00Z,2008-08-05T19:32:00Z,37.81972,-122.46858
GG1,Golden Gate West Line,3007,2008-04-29T15:40:00Z,2010-03-14T11:00:00Z,37.81972,-122.46858
GG4.5,Golden Gate West Line,8067,2008-04-28T21:20:00Z,2008-08-05T16:20:00Z,37.81972,-122.46858
GG3,Golden Gate West Line,5931,2008-04-28T20:29:00Z,2008-08-05T17:46:00Z,37.81972,-122.46858
GG2,Golden Gate West Line,8075,2008-04-28T19:43:00Z,2008-08-05T19:59:00Z,37.81972,-122.46858
GG1.5,Golden Gate West Line,8064,2008-04-28T19:14:00Z,2008-08-05T20:33:00Z,37.81972,-122.46858
Mok_MacRd,Mok_MacRd,100151,2008-04-24T03:50:13Z,2008-07-18T20:15:00Z,38.205845833333335,-121.08922249999999
Mok_ElliotRd,Mok_ElliotRd,100155,2008-04-24T03:00:49Z,2008-07-18T18:45:00Z,38.17621,-121.16785
Mok_Low_SacRd_Br,Mok_Low_SacRd_Br,100148,2008-04-23T04:20:38Z,2008-07-18T17:15:00Z,38.15784361111111,-121.29866944444444
Mok_Feiste,Mok_Feiste,100152,2008-04-23T03:13:38Z,2008-07-18T21:30:00Z,38.20993,-121.3751
Mok_Tower_Pk,Mok_Tower_Pk,100150,2008-04-23T01:00:44Z,2008-07-17T20:45:00Z,38.10982416666667,-121.50048138888889
Mok_Will_Berm_Mar,Mok_Will_Berm_Mar,100149,2008-04-23T00:40:07Z,2008-07-17T20:00:00Z,38.106072777777776,-121.56879194444444
Georg_SloughS,Georg_SloughS,100154,2008-04-23T00:20:57Z,2008-07-17T18:15:00Z,38.134588055555554,-121.5922836111111
Snod_Slough,Snod_Slough,100147,2008-04-22T23:33:13Z,2008-07-17T17:00:00Z,38.248064166666666,-121.49726111111111
CosR_Abv_Br,CosR_Abv_Br,100398,2008-04-22T22:51:25Z,2008-07-17T16:10:00Z,38.25760722222222,-121.43132194444445
SR_AbvOrdBr2,SR_AbvOrd,6808,2008-04-15T23:19:00Z,2008-09-04T19:45:00Z,39.631135,-121.99292
SR_ButteBr,SR_ButteCityBr,3499,2008-04-15T22:13:00Z,2008-09-04T18:18:00Z,39.457008335,-121.99509335
SR_AbvColusaBr,SR_AbvColusaBr,3470,2008-04-15T20:15:00Z,2008-09-04T15:32:00Z,39.216283335,-122.00789334999999
SR_AbvColusaBr2,SR_AbvColusaBr,102167,2008-04-15T19:58:00Z,2008-09-04T16:04:00Z,39.216283335,-122.00789334999999
SR_KnightsBr_W,SR_KnightsBr,102178,2008-04-15T17:45:00Z,2008-08-29T19:24:00Z,38.802625000000006,-121.719585
SR_KnightsLand,SR_KnightsLanding,3481,2008-04-15T17:39:00Z,2008-08-29T19:10:00Z,38.80537,-121.72367
SR_ButteBr_E,SR_ButteCityBr,101174,2008-04-14T21:47:00Z,2008-09-04T18:27:00Z,39.457008335,-121.99509335
FR_Shanghai,FR_Shanghai,7773,2008-04-11T01:55:00Z,2008-05-06T22:43:00Z,39.081174,-121.60230150000001
SR_BlwRBDDLwr_W,SR_NewCk,102163,2008-04-11T01:07:00Z,2008-09-05T14:06:00Z,40.146135,-122.15236999999999
SR_BlwRBDDLwr_E,SR_NewCk,102176,2008-04-10T22:53:00Z,2008-09-05T14:21:00Z,40.146135,-122.15236999999999
Tracy_Fish_Facility_2,Tracy_Fish_Facility,3175,2008-04-10T15:54:00Z,2008-06-23T15:34:00Z,37.8161714,-121.5591266
Tracy_Fish_Facility_3,Tracy_Fish_Facility,3181,2008-04-10T15:54:00Z,2008-06-23T15:34:00Z,37.8161714,-121.5591266
Tracy_Fish_Facility_1,Tracy_Fish_Facility,3203,2008-04-10T15:54:00Z,2008-06-23T15:34:00Z,37.8161714,-121.5591266
SR_BlwGCID2,SR_BlwGCID,102166,2008-04-08T21:50:00Z,2008-04-29T22:53:00Z,39.791115,-122.03732
PortStock01,SJ_VulcanIs,7981,2008-03-31T21:54:29Z,2008-05-07T18:58:05Z,37.98976,-121.39962
PortStock02,SJ_VeniceCut,7978,2008-03-31T20:35:32Z,2008-05-07T18:34:34Z,38.0539,-121.52605
Mar_Is23,Mar_Is,8016,2008-03-31T16:54:46Z,2008-08-05T15:00:00Z,38.088375,-122.25695
Mar_Is22,Mar_Is,8017,2008-03-31T16:44:40Z,2008-08-05T15:15:00Z,38.088375,-122.25695
PortOak04,PortOakland,8015,2008-03-28T21:13:39Z,2008-05-06T16:46:56Z,37.8090866,-122.3315832
SFPier80,SFPier80,8014,2008-03-28T18:32:30Z,2008-05-06T15:03:56Z,37.748611,-122.375556
SFPier30,SFPier30,8056,2008-03-28T15:47:16Z,2008-05-06T14:43:16Z,37.787222,-122.384444
SFPier27,SFPier27,7956,2008-03-28T15:30:36Z,2008-05-06T14:30:35Z,37.80727,-122.40037
SFPier33,SFPier33,8055,2008-03-28T15:16:31Z,2008-05-06T14:23:15Z,37.808611,-122.404444
SFPier45,SFPier45,8053,2008-03-28T14:59:26Z,2008-05-06T14:11:53Z,37.811111,-122.420556
Georg_SloughN,Georg_SloughN,7665,2008-03-26T17:00:00Z,2008-05-28T21:37:00Z,38.236562500000005,-121.51772435000001
Tracy_Fish_Facility_2,Tracy_Fish_Facility,3175,2008-03-24T15:58:00Z,2008-04-10T15:52:00Z,37.8161714,-121.5591266
Tracy_Fish_Facility_3,Tracy_Fish_Facility,3181,2008-03-24T15:58:00Z,2008-04-10T15:52:00Z,37.8161714,-121.5591266
Tracy_Fish_Facility_1,Tracy_Fish_Facility,3203,2008-03-24T15:58:00Z,2008-04-10T15:52:00Z,37.8161714,-121.5591266
AR_GoetheBr,AR_GoetheBr,102195,2008-03-21T01:14:00Z,2008-05-08T05:42:00Z,38.614667,-121.302961
AR_FairOaks,AR_FairOaks,102197,2008-03-19T01:40:00Z,2008-05-08T02:55:00Z,38.63635,-121.265483
AR_WattHowe,AR_WattHowe,102198,2008-03-19T01:40:00Z,2008-05-07T05:11:00Z,38.563217,-121.398133
AR_I-80Br,AR_I-80Br,100641,2008-03-18T17:00:00Z,2008-05-07T05:00:00Z,38.584067,-121.443083
Tracy_Fish_Facility_2,Tracy_Fish_Facility,3175,2008-03-12T16:05:00Z,2008-03-24T15:56:00Z,37.8161714,-121.5591266
Tracy_Fish_Facility_3,Tracy_Fish_Facility,3181,2008-03-12T16:05:00Z,2008-03-24T15:56:00Z,37.8161714,-121.5591266
Tracy_Fish_Facility_1,Tracy_Fish_Facility,3203,2008-03-12T16:05:00Z,2008-03-24T15:56:00Z,37.8161714,-121.5591266
FR_Steep_Pool,FR_Steep_Pool,4431,2008-03-12T06:03:00Z,2008-06-13T05:58:00Z,39.462056,-121.604528
FR_Star_Bend,FR_Star_Bend,4430,2008-03-07T05:25:00Z,2008-06-12T04:00:00Z,39.011333,-121.598472
CarBr04,Carquinez Bridge,7674,2008-03-05T22:49:00Z,2008-05-05T16:14:00Z,38.061101406666666,-122.22530148888889
CarBr05,Carquinez Bridge,7678,2008-03-05T22:38:00Z,2008-05-05T16:09:00Z,38.061101406666666,-122.22530148888889
CarBr02.5,Carquinez Bridge,102172,2008-03-05T22:27:00Z,2008-05-05T16:01:00Z,38.061101406666666,-122.22530148888889
CarBr02,Carquinez Bridge,7668,2008-03-05T21:53:00Z,2008-05-05T15:56:00Z,38.061101406666666,-122.22530148888889
CarBr01,Carquinez Bridge,7654,2008-03-05T21:39:00Z,2008-05-05T15:47:00Z,38.061101406666666,-122.22530148888889
BenBrCenter,Benicia Bridge,102152,2008-03-05T21:11:00Z,2008-05-05T17:08:00Z,38.04066,-122.1234845875
BenBr06,Benicia Bridge,7960,2008-03-05T20:54:00Z,2008-05-05T16:35:00Z,38.04066,-122.1234845875
BenBr05,Benicia Bridge,7965,2008-03-05T20:39:00Z,2008-05-05T16:46:00Z,38.04066,-122.1234845875
BenBr04,Benicia Bridge,7970,2008-03-05T20:31:00Z,2008-05-05T16:58:00Z,38.04066,-122.1234845875
BenBr03,Benicia Bridge,7973,2008-03-05T20:20:00Z,2008-05-05T17:15:00Z,38.04066,-122.1234845875
BenBr02,Benicia Bridge,7972,2008-03-05T20:09:00Z,2008-05-05T17:25:00Z,38.04066,-122.1234845875
BenBr01,Benicia Bridge,7971,2008-03-05T19:55:00Z,2008-05-05T17:51:00Z,38.04066,-122.1234845875
Alcatraz_N,Alcatraz,102245,2008-03-04T20:05:00Z,2008-06-02T14:33:00Z,37.82300125,-122.42180875
Alcatraz_S,Alcatraz,102247,2008-03-04T19:46:00Z,2008-05-24T10:12:00Z,37.82300125,-122.42180875
Alcatraz_E,Alcatraz,102242,2008-03-04T19:39:00Z,2008-04-23T06:00:00Z,37.82300125,-122.42180875
SPBay_10S_2008,SPBay10_2008,7958,2008-03-04T18:05:00Z,2008-05-16T07:33:00Z,38.00653333333333,-122.41304333333333
SPBay_10W,SPBay10_2008,6257,2008-03-04T17:55:00Z,2008-05-16T05:15:00Z,38.00653333333333,-122.41304333333333
SPBay_10E,SPBay10_2008,6251,2008-03-04T17:35:00Z,2008-06-03T09:10:00Z,38.00653333333333,-122.41304333333333
Raccoon04,Raccoon Straits,6278,2008-03-04T16:32:00Z,2008-04-02T22:28:00Z,37.87092125,-122.44236625
Raccoon02,Raccoon Straits,7954,2008-03-04T16:22:00Z,2008-04-03T15:06:00Z,37.87092125,-122.44236625
FR_Gateway,FR_Gateway,7752,2008-03-01T06:23:00Z,2008-06-13T05:31:00Z,39.456441,-121.621394
FR_Eye_Pool_1,FR_Eye_Pool,7769,2008-03-01T06:08:00Z,2008-06-12T22:42:00Z,39.456667,-121.616472
SJ_BlwFalse2,SJ_Blw_False,102174,2008-03-01T00:21:00Z,2008-05-20T15:54:00Z,38.050079,-121.6921775
SJ_BlwFalse3,SJ_Blw_False,102173,2008-03-01T00:18:00Z,2008-05-20T16:03:00Z,38.050079,-121.6921775
Chipp14,Chipps Island,102139,2008-02-29T20:03:00Z,2008-05-19T19:42:00Z,38.046980196470585,-121.91906647058823
Chipp13,Chipps Island,102138,2008-02-29T19:30:00Z,2008-05-19T19:21:00Z,38.046980196470585,-121.91906647058823
Tracy_Fish_Facility_2,Tracy_Fish_Facility,3175,2008-02-29T18:01:00Z,2008-03-12T16:03:00Z,37.8161714,-121.5591266
Tracy_Fish_Facility_3,Tracy_Fish_Facility,3181,2008-02-29T18:01:00Z,2008-03-12T16:03:00Z,37.8161714,-121.5591266
Tracy_Fish_Facility_1,Tracy_Fish_Facility,3203,2008-02-29T18:01:00Z,2008-03-12T16:03:00Z,37.8161714,-121.5591266
AntiochS,SJ_Antioch,7675,2008-02-29T17:21:00Z,2008-05-19T18:40:00Z,38.022508335,-121.818825
AntiochN,SJ_Antioch,7677,2008-02-29T16:37:00Z,2008-05-19T18:18:00Z,38.022508335,-121.818825
FR_TAO_Left,FR_TAO_Left,7762,2008-02-29T05:42:00Z,2008-06-13T05:15:00Z,39.455543,-121.632287
FR_Gateway,FR_Gateway,7752,2008-02-29T05:31:00Z,2008-03-01T06:21:00Z,39.456441,-121.621394
FR_Eye_Pool_1,FR_Eye_Pool,7769,2008-02-29T05:22:00Z,2008-03-01T06:06:00Z,39.456667,-121.616472
FR_Bedrock,FR_Bedrock,7751,2008-02-29T02:51:00Z,2008-07-31T19:38:00Z,39.515194,-121.563639
FR_Cotton_Pool,FR_Cotton_Pool,7761,2008-02-29T01:51:00Z,2008-07-31T20:12:00Z,39.51658,-121.55364
Decker_IsSW,Decker_IsS,7679,2008-02-29T01:33:00Z,2008-05-16T16:48:00Z,38.078928833333336,-121.75796278333334
FranksTractW,FranksTractW,7685,2008-02-29T00:19:00Z,2008-05-29T20:16:00Z,38.05546667,-121.6671167
FishermansCut,FishermansCut,102147,2008-02-28T23:52:00Z,2008-05-17T20:52:00Z,38.07669,-121.64702
ThreeMile,ThreeMile,7680,2008-02-28T22:28:00Z,2008-05-16T17:26:00Z,38.11446667,-121.68445
FR_Upper_Rob_Pool,FR_Upper_Rob_Pool,7760,2008-02-28T22:04:00Z,2008-07-31T17:25:00Z,39.467028,-121.596056
FR_Rob_Backwater,FR_Rob_Backwater,7768,2008-02-28T21:57:00Z,2008-07-31T16:52:00Z,39.46794,-121.5935
SR_Massacre_Flat,SR_Massacre_Flat,102153,2008-02-28T21:22:00Z,2008-09-05T21:07:00Z,40.32114,-122.1522
FR_HWY_70,FR_HWY_70,7763,2008-02-28T20:42:00Z,2008-07-31T19:18:00Z,39.511944,-121.572917
FR_Alec,FR_Alec,7753,2008-02-28T20:23:00Z,2008-07-31T18:58:00Z,39.482567,-121.57939
FR_Aud_Pool,FR_Aud_Pool,7754,2008-02-28T19:27:00Z,2008-07-31T20:27:00Z,39.516417,-121.556222
Mok_GeorgianaS,Mok_GeorgianaS,7660,2008-02-28T01:45:00Z,2008-05-29T23:26:00Z,38.12671667,-121.5777833
PotatoSlough,PotatoSlough,102156,2008-02-28T00:07:00Z,2008-05-29T21:07:00Z,38.0864,-121.56249
SanJoaqE,SJ_PrisonersPt,6805,2008-02-27T23:03:00Z,2008-05-29T21:38:00Z,38.059626665,-121.55520835
FranksTractE,FranksTractE,7683,2008-02-27T22:47:00Z,2008-05-29T21:13:00Z,38.07126667,-121.5783667
SandMound,SandMound,102141,2008-02-27T21:43:00Z,2008-05-29T19:44:00Z,38.01443,-121.61097
Quimby_E,Quimby,102128,2008-02-27T21:27:00Z,2008-05-29T22:02:00Z,38.031575000000004,-121.56835000000001
OldRv,OldRv,7684,2008-02-27T20:40:00Z,2008-05-29T19:02:00Z,37.963648335,-121.56914665
MiddleRv,MiddleRv,7686,2008-02-27T19:37:00Z,2008-05-29T18:26:00Z,37.9425,-121.5336833
SJ_DWC_E,SJ_Blackslough,102157,2008-02-27T18:41:00Z,2008-05-29T17:43:00Z,37.99547,-121.421715
SJ_DWC_W,SJ_Blackslough,102155,2008-02-27T18:30:00Z,2008-05-29T17:53:00Z,37.99547,-121.421715
MiddleRv_Medford,MiddleRv_Medford,102127,2008-02-27T18:03:00Z,2008-05-29T17:13:00Z,38.02748,-121.52226
SJ_MedfordChannel,SJ_MedfordChannel,102130,2008-02-27T17:41:00Z,2008-05-29T16:35:00Z,38.05398,-121.5112
Mok_PotatoS,Mok_PotatoS,7662,2008-02-27T16:29:00Z,2008-05-29T23:01:00Z,38.11695,-121.49885
FR_Gridley,FR_Gridley,7759,2008-02-27T07:00:00Z,2008-03-01T03:35:00Z,39.353967,-121.63155
FR_Sunset_Pumps,FR_Sunset_Pumps,7765,2008-02-27T06:08:00Z,2008-06-13T02:50:00Z,39.24643,-121.63645
FR_HWY_20,FR_HWY_20,7757,2008-02-27T05:01:00Z,2008-06-12T05:11:00Z,39.13925,-121.607111
FR_Mouth,FR_Mouth,7774,2008-02-27T03:43:00Z,2008-06-12T01:42:00Z,38.79367,-121.630194
FR_TAO_Left,FR_TAO_Left,7762,2008-02-24T00:55:00Z,2008-02-29T05:41:00Z,39.455543,-121.632287
FR_Cox,FR_Cox,7764,2008-02-23T17:57:00Z,2008-09-02T21:22:00Z,39.336873999999995,-121.631343
RioVistaBr03,SR_RioVista,3482,2008-02-22T21:09:00Z,2008-05-28T23:31:00Z,38.157335466,-121.6815908
RioVistaBr02,SR_RioVista,3483,2008-02-22T20:56:00Z,2008-05-28T21:21:00Z,38.157335466,-121.6815908
RioVistaBr01,SR_RioVista,7669,2008-02-22T20:46:00Z,2008-05-28T23:01:00Z,38.157335466,-121.6815908
SR_Ryde,SR_Ryde,7664,2008-02-22T19:11:00Z,2008-05-28T22:04:00Z,38.236026665,-121.55789965
Georg_SloughN,Georg_SloughN,7665,2008-02-22T18:23:00Z,2008-03-25T19:15:00Z,38.236562500000005,-121.51772435000001
SR_DCCNorth,SR_DCCNorth,7663,2008-02-22T17:15:00Z,2008-05-28T21:10:00Z,38.25708333,-121.517
SR_SteamboatS,SR_SteamboatS,7682,2008-02-22T01:37:00Z,2008-05-28T17:29:00Z,38.182533335,-121.65790835
SR_SutterSlough1,SR_SutterSlough,7666,2008-02-21T23:58:00Z,2008-05-28T20:01:00Z,38.33047,-121.58027
SR_Steamboat,SR_Steamboat,7661,2008-02-21T23:07:00Z,2008-05-28T20:38:00Z,38.28498333,-121.5868333
SR_SutterSteam,SR_SutterSteam,7657,2008-02-21T22:25:00Z,2008-05-28T18:34:00Z,38.249924443333335,-121.60257109999999
MinerSlough_N,MinerSlough_N,102145,2008-02-21T20:51:00Z,2008-05-28T18:19:00Z,38.29174,-121.63097
MinerSlough_S,MinerSlough_S,102143,2008-02-21T20:38:00Z,2008-05-28T18:04:00Z,38.244715,-121.6606965
SR_Mouth,SR_Mouth,3474,2008-02-21T19:17:00Z,2008-05-16T16:07:00Z,38.174184,-121.649683
Mok_SouthFork,Mok_SouthFork,7670,2008-02-21T18:41:00Z,2008-05-16T14:16:00Z,38.22545,-121.49141
Mok_NorthFork,Mok_NorthFork,7653,2008-02-21T18:13:00Z,2008-05-16T15:00:00Z,38.22321667,-121.5072667
SR_DCC,SR_DCC,7655,2008-02-21T16:40:00Z,2008-05-16T14:34:00Z,38.244306664999996,-121.50292665
PortOak02,PortOakland,8049,2008-02-16T22:14:57Z,2008-05-06T17:38:29Z,37.8090866,-122.3315832
PortOak03,PortOakland,8052,2008-02-16T22:01:16Z,2008-07-07T16:20:08Z,37.8090866,-122.3315832
PortOak01,PortOakland,8050,2008-02-16T21:49:33Z,2008-07-07T16:06:35Z,37.8090866,-122.3315832
PortOak04,PortOakland,8015,2008-02-16T21:35:00Z,2008-03-28T21:02:00Z,37.8090866,-122.3315832
PortOak05,PortOakland,7964,2008-02-16T21:24:15Z,2008-05-06T16:22:06Z,37.8090866,-122.3315832
BayBr06,Bay Bridge East,7968,2008-02-16T21:09:27Z,2008-05-06T16:06:27Z,37.818685,-122.34461817647059
BayBr07,Bay Bridge East,7976,2008-02-16T20:59:57Z,2008-05-06T15:53:37Z,37.818685,-122.34461817647059
BayBr08,Bay Bridge East,7966,2008-02-16T20:52:06Z,2008-05-06T15:41:03Z,37.818685,-122.34461817647059
BayBr09,Bay Bridge East,7963,2008-02-16T20:43:32Z,2008-05-06T15:29:56Z,37.818685,-122.34461817647059
SFPier30,SFPier30,8056,2008-02-16T20:12:00Z,2008-03-28T15:37:00Z,37.787222,-122.384444
SFPier80,SFPier80,8014,2008-02-16T19:46:00Z,2008-03-28T18:21:00Z,37.748611,-122.375556
SFPier27,SFPier27,7956,2008-02-16T18:48:00Z,2008-03-28T15:23:00Z,37.80727,-122.40037
SR_Freeport,SR_Freeport,7671,2008-02-15T19:26:00Z,2008-05-09T18:36:00Z,38.455733335000005,-121.50184999999999
SR_I-80/50Br,SR_I-80/50Br,3480,2008-02-15T17:52:00Z,2008-05-09T15:25:00Z,38.570994999999996,-121.51604499999999
SR_I-80/50Br_W,SR_I-80/50Br,3373,2008-02-15T17:21:00Z,2008-07-07T19:56:00Z,38.570994999999996,-121.51604499999999
AR_Mouth,AR_Mouth,3486,2008-02-15T17:05:00Z,2008-05-09T15:00:00Z,38.60183333,-121.4974833
FR_Gateway,FR_Gateway,7752,2008-02-15T03:45:00Z,2008-02-29T05:29:00Z,39.456441,-121.621394
FR_FBD_Pool,FR_FBD_Pool,7767,2008-02-15T03:41:00Z,2008-02-29T01:37:00Z,39.51839,-121.54858
FR_Alec,FR_Alec,7753,2008-02-15T03:39:00Z,2008-02-29T03:21:00Z,39.482567,-121.57939
FR_Rob_Backwater,FR_Rob_Backwater,7768,2008-02-15T03:34:00Z,2008-02-29T04:55:00Z,39.46794,-121.5935
SR_AbvFeather2,SR_AbvFeather1,7652,2008-02-14T23:46:00Z,2008-06-04T20:46:00Z,38.769594999999995,-121.633115
SR_AbvFeather1,SR_AbvFeather1,7676,2008-02-14T23:10:00Z,2008-06-04T20:55:00Z,38.769594999999995,-121.633115
SR_AbvTisdale_2,SR_AbvTisdale,102160,2008-02-14T20:51:00Z,2008-05-15T20:24:00Z,39.035354999999996,-121.82935
SR_AbvTisdale_E,SR_AbvTisdale,102146,2008-02-14T20:03:00Z,2008-05-15T20:04:00Z,39.035354999999996,-121.82935
SR_BlwChinaBend_W,SR_BlwChinaBend,102144,2008-02-14T18:50:00Z,2008-05-08T03:00:00Z,38.88384,-121.8167
SR_KnightsBr_W,SR_KnightsBr,102178,2008-02-14T18:05:00Z,2008-04-15T17:41:00Z,38.802625000000006,-121.719585
